Participant #,Q_No,Fix or NoFix,AnswerKey,Answer,Aha,Solving_Time,Blur_Time,EnterAns_Time,FinishAns_Time,Index
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,001,Fix,true,隊,yes,15.544,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,002,NoFix,false,光,no,42.382,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,011,Fix,true,白,yes,7.309,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,012,NoFix,true,面,yes,40.644,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,022,Fix,true,難,yes,15.65,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,021,NoFix,false,心,no,43.338,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,031,Fix,false,送,no,30.966,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,032,NoFix,false,意,no,42.749,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,042,Fix,true,定,yes,20.03,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,041,NoFix,false,,no,45,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,052,Fix,false,,no,45,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,051,NoFix,true,電,yes,38.469,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,062,Fix,false,,no,45,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,061,NoFix,false,白,no,44.011,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,071,Fix,false,,no,45,,,,
2021-09-27T04:28:06 0b8505-268a-bc35-e0ce-706670dfbc8c,072,NoFix,false,説,no,27.136,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,001,Fix,false,長,no,37.067,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,002,NoFix,true,信,yes,14.23,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,012,Fix,true,面,yes,40.832,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,011,NoFix,true,白,yes,7.75,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,021,Fix,true,退,yes,20.879,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,022,NoFix,false,,no,45,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,032,Fix,true,機,yes,4.656,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,031,NoFix,true,楽,yes,32.489,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,041,Fix,true,告,yes,19.352,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,042,NoFix,true,定,yes,11.632,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,051,Fix,true,電,yes,25.514,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,052,NoFix,false,着,no,36.893,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,061,Fix,false,事,no,44.858,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,062,NoFix,false,望,no,30.482,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,072,Fix,false,,no,45,,,,
2021-09-27T09:52:54 b5ff1-bcff-f34-db67-6bd7c16538e,071,NoFix,false,,no,45,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,001,Fix,true,隊,yes,8.78,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,002,NoFix,true,信,yes,7.486,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,011,Fix,true,白,yes,6.07,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,012,NoFix,true,面,yes,9.981,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,021,Fix,true,退,yes,5.031,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,022,NoFix,true,難,yes,9.9,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,031,Fix,true,楽,yes,18.087,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,032,NoFix,true,機,yes,4.612,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,042,Fix,false,忍,no,38.853,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,041,NoFix,true,告,yes,7.454,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,052,Fix,true,束,yes,8.55,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,051,NoFix,true,電,yes,7.617,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,062,Fix,false,力,no,41.527,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,061,NoFix,true,空,yes,6.169,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,072,Fix,false,目,no,42.748,,,,
2021-09-28T02:16:23 c2ddb7-6d35-e81d-a378-4bc52218f6d7,071,NoFix,false,,no,45,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,001,Fix,true,隊,yes,3.065,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,002,NoFix,false,,no,42.388,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,012,Fix,false,名,no,23.951,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,011,NoFix,false,,no,45,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,021,Fix,true,退,yes,26.948,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,022,NoFix,false,,no,36.859,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,031,Fix,false,挙,no,36.44,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,032,NoFix,true,機,yes,30.402,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,041,Fix,true,告,yes,25.427,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,042,NoFix,true,定,yes,5.671,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,051,Fix,true,電,yes,10.735,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,052,NoFix,false,,no,8.251,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,061,Fix,false,,no,45,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,062,NoFix,true,策,yes,4.238,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,072,Fix,false,襲,no,6.606,,,,
2021-09-28T04:54:44 bd1434-86bd-e2d-2aa8-c45575f62cd,071,NoFix,false,大,no,38.597,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,002,Fix,false,路,no,6.214,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,001,NoFix,false,砲,no,10.558,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,011,Fix,false,流,no,6.054,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,012,NoFix,true,面,no,4.399,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,021,Fix,false,任,no,11.101,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,022,NoFix,false,劣,no,21.28,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,032,Fix,false,,no,45,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,031,NoFix,true,楽,no,4.686,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,042,Fix,false,心,no,20.366,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,041,NoFix,false,察,no,5.83,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,052,Fix,false,入,no,27.642,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,051,NoFix,false,分,no,5.807,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,062,Fix,false,,no,45,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,061,NoFix,false,,no,45,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,072,Fix,false,技,no,14.806,,,,
2021-09-28T06:08:37 1b7b1eb-23d4-2864-80cf-f8688c62acb6,071,NoFix,false,限,no,11.671,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,002,Fix,true,信,yes,38.95,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,001,NoFix,true,隊,no,36.084,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,012,Fix,true,面,yes,14.248,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,011,NoFix,false,,no,45,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,022,Fix,true,難,no,41.063,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,021,NoFix,false,意,no,43.78,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,031,Fix,true,楽,no,43.103,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,032,NoFix,false,期,no,23.754,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,042,Fix,true,定,no,33.374,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,041,NoFix,false,実,no,43.34,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,051,Fix,false,分,no,40.593,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,052,NoFix,true,束,yes,42.862,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,061,Fix,false,栄,no,39.384,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,062,NoFix,false,格,no,41.709,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,072,Fix,false,転,no,43.408,,,,
2021-09-29T00:48:54 667e12-07da-7eb4-8f14-d82b0b5a322,071,NoFix,false,短,no,44.469,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,002,Fix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,001,NoFix,true,隊,no,8.792,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,012,Fix,true,面,yes,20.666,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,011,NoFix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,021,Fix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,022,NoFix,true,難,yes,33.636,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,032,Fix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,031,NoFix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,041,Fix,true,告,no,17.976,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,042,NoFix,false,心,no,39.045,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,052,Fix,false,入,no,43.34,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,051,NoFix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,062,Fix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,061,NoFix,false,銅,no,40.596,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,071,Fix,false,,no,45,,,,
2021-09-29T06:20:10 e2a1554-777-052-0a2a-6856e53f3080,072,NoFix,false,説,no,31.095,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,002,Fix,true,信,yes,34.951,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,001,NoFix,true,隊,no,8.515,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,011,Fix,true,白,no,5.611,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,012,NoFix,true,面,no,8.278,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,021,Fix,false,,no,45,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,022,NoFix,true,難,yes,6.869,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,031,Fix,false,,no,45,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,032,NoFix,true,機,yes,29.855,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,042,Fix,true,定,yes,8.84,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,041,NoFix,false,,no,45,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,052,Fix,false,,no,45,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,051,NoFix,true,電,no,7.387,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,061,Fix,false,,no,45,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,062,NoFix,true,策,no,8.03,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,072,Fix,false,転,no,34.793,,,,
2021-09-29T08:36:08 cbb37a1-7dd-c5-b38-37e032b016c,071,NoFix,false,,no,45,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,001,Fix,true,隊,yes,24.962,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,002,NoFix,false,,no,45,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,012,Fix,false,作,no,20.957,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,011,NoFix,true,白,no,8.382,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,022,Fix,true,難,no,12.462,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,021,NoFix,true,退,yes,44.738,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,031,Fix,true,楽,no,39.934,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,032,NoFix,false,期,no,12.906,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,042,Fix,true,定,yes,6.893,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,041,NoFix,false,報,no,37.703,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,052,Fix,false,,no,45,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,051,NoFix,true,電,yes,36.354,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,062,Fix,false,,no,45,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,061,NoFix,false,実,no,12.645,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,071,Fix,false,,no,45,,,,
2021-09-30T00:06:37 cacf1a-736f-5234-ba73-6547f6eb2ded,072,NoFix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,001,Fix,true,隊,no,4.89,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,002,NoFix,true,信,no,3.44,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,011,Fix,true,白,yes,23.765,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,012,NoFix,true,面,yes,31.932,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,021,Fix,true,退,yes,40.874,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,022,NoFix,true,難,no,17.533,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,031,Fix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,032,NoFix,true,機,no,4.043,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,042,Fix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,041,NoFix,true,告,no,17.75,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,052,Fix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,051,NoFix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,062,Fix,false,,no,45,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,061,NoFix,false,実,no,37.906,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,071,Fix,true,悪,yes,40.59,,,,
2021-09-30T03:01:20 7028b6b-328e-7137-5a4e-d45014515dd,072,NoFix,false,目,no,36.114,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,002,Fix,true,信,yes,13.069,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,001,NoFix,true,隊,yes,8.968,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,011,Fix,true,白,yes,23.587,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,012,NoFix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,022,Fix,true,難,yes,7.164,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,021,NoFix,true,退,yes,6.691,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,032,Fix,true,機,yes,14.138,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,031,NoFix,true,楽,yes,7.637,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,041,Fix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,042,NoFix,true,定,yes,6.248,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,052,Fix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,051,NoFix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,062,Fix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,061,NoFix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,072,Fix,false,,no,45,,,,
2021-09-30T06:00:11 a021d-72a5-271d-800-de837bd8a43c,071,NoFix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,002,Fix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,001,NoFix,true,隊,yes,4.069,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,012,Fix,false,程,no,37.598,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,011,NoFix,true,白,no,6.298,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,022,Fix,true,難,no,4.738,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,021,NoFix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,032,Fix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,031,NoFix,true,楽,no,4.417,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,042,Fix,true,定,yes,3.707,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,041,NoFix,true,告,no,3.606,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,051,Fix,true,電,yes,24.648,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,052,NoFix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,061,Fix,false,実,no,3.139,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,062,NoFix,true,策,yes,5.768,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,071,Fix,false,,no,45,,,,
2021-09-30T06:46:42 28ed73-8b7f-7bcf-1e35-d2fceddffa8,072,NoFix,false,説,no,3.858,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,002,Fix,false,,no,10.593,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,001,NoFix,true,隊,yes,9.058,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,012,Fix,false,作,no,40.766,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,011,NoFix,false,地,no,19.922,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,022,Fix,true,難,no,31.661,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,021,NoFix,true,退,yes,15.196,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,031,Fix,false,誘,no,33.098,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,032,NoFix,true,機,yes,10.833,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,041,Fix,false,,no,45,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,042,NoFix,true,定,yes,4.189,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,051,Fix,false,,no,45,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,052,NoFix,false,,no,45,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,061,Fix,false,心,no,28.43,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,062,NoFix,true,策,yes,14.402,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,072,Fix,false,転,no,32.365,,,,
2021-09-30T07:54:16 bb0ae3-6452-4c7c-17e8-857043fc027,071,NoFix,false,,no,45,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,001,Fix,true,隊,yes,18.589,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,002,NoFix,true,信,yes,11.208,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,011,Fix,true,白,yes,3.494,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,012,NoFix,true,面,yes,16.256,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,022,Fix,true,難,yes,21.287,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,021,NoFix,true,退,yes,11.105,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,031,Fix,false,,no,45,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,032,NoFix,true,機,yes,6.424,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,041,Fix,true,告,no,2.493,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,042,NoFix,false,心,no,41.821,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,051,Fix,true,電,yes,20.936,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,052,NoFix,false,,no,45,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,062,Fix,false,,no,45,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,061,NoFix,true,空,yes,20.29,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,072,Fix,false,転,no,7.633,,,,
2021-09-30T10:54:14 ae74541-458e-6ef1-4ef5-23d5e5cd6,071,NoFix,false,,no,45,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,001,Fix,true,隊,yes,6.729,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,002,NoFix,false,路,no,58.956,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,012,Fix,false,事,no,11.285,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,011,NoFix,false,,no,45,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,021,Fix,true,退,no,13.336,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,022,NoFix,false,常,no,2.119,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,031,Fix,false,感,no,33.411,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,032,NoFix,false,期,no,7.037,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,042,Fix,false,単,no,8.011,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,041,NoFix,false,義,no,7.806,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,052,Fix,false,弁,no,41.598,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,051,NoFix,false,実,no,2.798,,,,
2021-10-01T07:06:13 847674-3481-3ce1-ecff-5a631bd28f4b,061,Fix,false,無,no,7.519,,,,
